stop_lon,stop_name,stop_lat,stop_id,location_type,parent_station
-0.2371708,Adehyeman,5.6454242,4990423849,0,SA4990252723
-0.2378298,Dome Market,5.643859,4990423848,0,SA4990252724
-0.2679084,Busia Junction,5.5789059,5027365777,0,SA5000176413
-0.2442247,Mile 7 Park,5.6322934,4990423843,0,SA4990252729
-0.246542,Jesus and Mary,5.6306161,4990423842,0,SA4990252731
-0.2742332,Sakaman,5.5762799,5027365778,0,SA5000972549
-0.2515691,T-Junction Down,5.6279624,4990423840,0,SA4990423840
-0.2421731,St. Johns,5.6395889,4990423847,0,SA4286137016
-0.2455149,Tantra Hills,5.6429227,4990423846,0,SA4990423846
-0.2405085,Mile 7 Junction,5.6345708,4990423845,0,SA4990252727
-0.2426919,Presby Junction,5.6332792,4990423844,0,SA4990252728
-0.394647,Brigade,5.5410814,5010113607,0,SA5008726853
-0.2171286,Circle Last Stop,5.5690985,SA5028327330,1,
-0.286852,Asofan Block Factory,5.6473502,SA5021004841,1,
-0.2450339,JT,5.564454,5028425413,0,SA4996742720
-0.2514544,Mataheko Pharmacy,5.5684844,5028425415,0,SA5022186333
-0.2499014,Mataheko Police Quarters,5.5674059,5028425414,0,SA5022186334
-0.2535626,1 plus 1,5.5698766,5028425416,0,SA5022186332
-0.2948661,Mawulolo,5.6267232,5015015395,0,SA5015015395
-0.2928328,VRA,5.6311431,5015015394,0,SA5015015394
-0.2016787,Ridge,5.563561,5104904324,0,SA5104904324
-0.2993034,FanMilk Junction,5.6214767,5015015396,0,SA5014899356
-0.2768458,Sowutuom Market,5.6200398,5015015391,0,SA5015015391
-0.2084412,School Junction,5.5618188,5104904323,0,SA5104904323
-0.2856578,Mambo,5.6310887,5015015393,0,SA5015015393
-0.2844806,Sowutuom Last stop,5.62517,5015015392,0,SA5015015392
-0.3825266,Tuba,5.546884,5010113603,0,SA4740602044
-0.2549669,Mars,5.5621759,5111784809,0,SA5111784809
-0.2548057,Liberty,5.565211,5111784808,0,SA5111784808
-0.3104668,Offtown,5.6177285,5015015399,0,SA5014899349
-0.3090148,Pentecost,5.6189845,5015015398,0,SA5014899350
-0.2848819,Asofan School Juntion,5.654395,SA5021004845,1,
-0.2966621,Anyah,5.6073548,5155607283,0,SA5155607283
-0.2201832,Agbobloshie Market,5.5503625,SA5114018827,1,
-0.2706603,Jah Love,5.5963807,SA5041513175,1,
-0.2486018,Nku Kpotoi,5.535621,5025315898,0,SA5025315898
-0.2475464,IBE (Camara),5.5356405,5025315899,0,SA5025315899
-0.2526934,Mangoase,5.5356807,5025315896,0,SA5025315896
-0.250495,Camara Junction,5.5356732,5025315897,0,SA5025315897
-0.2552293,Camara (Station),5.5366004,5025315895,0,SA5025315895
-0.2426232,Girl School,5.5319185,SA5027248840,1,
-0.1759377,Alliance,5.5979817,5026172579,0,SA5026172579
-0.2082208,Lapaz Station,5.5848186,5043599036,0,SA5036738889
-0.1988839,Kotobabi Down,5.5974079,5043599037,0,SA5043599037
-0.1957807,Mawarko,5.5909155,5028866872,0,SA5028866872
-0.196729,Gutter,5.5882138,5028866873,0,SA5028866873
-0.194629,Nima Overhead,5.5942367,5028866870,0,SA5028866870
-0.1954038,Maamobi,5.5921068,5028866871,0,SA5028866871
-0.1715395,Assemblies,5.6914266,SA4997066320,1,
-0.2005471,Nima Roundabout,5.5781224,5028866874,0,SA5028866874
-0.3819991,Tuba,5.546819,4740602044,0,SA4740602044
-0.3221449,Israel,5.6307841,SA5092671644,1,
-0.2980604,Dwenewoho Station,5.6454289,SA5041783473,1,
-0.3523835,Manhia Afuaman,5.6379388,SA5092671642,1,
-0.3493207,Baajoo,5.6401947,SA5092671643,1,
-0.1798695,Legon Second,5.6481575,4740602043,0,SA4740602037
-0.3905393,Kalabule,5.5430349,5027829971,0,SA5027829971
-0.2467559,Adonteng,5.5429552,SA5045353357,1,
-0.2903419,Benjy's,5.562418,5027829973,0,SA5027829973
-0.2922836,Jayeemens,5.5603339,5027829972,0,SA5027829972
-0.2428827,Junction,5.5339958,5047423637,0,SA4998004819
-0.1514771,Dreamland,5.5586963,SA5054694249,1,
-0.2045106,Accra Bishop,5.5432393,5047423634,0,SA5023072580
-0.2815614,Pokuase New Station,5.687738,SA5024569735,1,
-0.2728334,Toilets,5.6139643,SA5041737435,1,
-0.2537154,Mars Junction,5.5591466,5027285558,0,SA5027285558
-0.284532,Ga Central Assembly,5.6252859,SA5041737430,1,
-0.2834354,Sowutuom,5.6248397,SA5041737431,1,
-0.2529491,Washing Bay,5.6308391,SA5024569733,1,
-0.2769,Market,5.6205575,SA5041737433,1,
-0.1797582,Danquah First,5.5664255,5028671589,0,SA5028671589
-0.2640589,Container Race Course,5.6091341,5041609688,0,SA4983237017
-0.2319607,Kaneshie,5.5632949,5052216077,0,SA4980974731
-0.2569765,New Russia Last Stop,5.5582129,5027285555,0,SA5027285555
-0.1673192,Bawaleshi Second,5.6418746,SA5020395234,1,
-0.1567348,MTN,5.6449389,SA5047154060,1,
-0.1673155,Bawaleshie First,5.6418176,SA5047154061,1,
-0.261239,Lapaz Borlaso,5.6094583,SA5040332109,1,
-0.2508678,Lotto House,5.5323856,5047423639,0,SA4997810034
-0.172673,Puplampu,5.6328306,SA5047154064,1,
-0.1736704,Block Factory,5.6284456,SA5047154065,1,
-0.1050284,Police Station,5.6505728,SA5064916992,1,
-0.1455015,Toll booth,5.6342154,SA5064916991,1,
-0.1553659,Court,5.5572895,5054694250,0,SA5054694250
-0.158709,Olympia,5.5578802,5054694251,0,SA5054694251
-0.1637295,Jokers,5.5574897,5054694252,0,SA5054694252
-0.1679804,Barracks,5.5582465,5054694253,0,SA5054694253
-0.1797379,Danquah Second,5.5661571,5054694254,0,SA4198267793
-0.1823663,Danquah First,5.5676276,5054694255,0,SA5028671589
-0.2267337,Melcom,5.5878478,5014786530,0,SA5014716657
-0.2079325,Commercial Bank,5.5853237,5113056195,0,SA5005030174
-0.2068995,College,5.5832717,5113056194,0,SA5005030175
-0.32598,Medie,5.7619486,SA5009934990,1,
-0.3110896,Sarpeiman,5.7256372,SA5009934991,1,
-0.3050504,Toman,5.7122526,SA5009934992,1,
-0.1201833,ECG,5.6011943,5028483801,0,SA5028483801
-0.2401363,Bubiashie Ayigbe Town,5.5829964,SA5038979084,1,
-0.2302348,New Station,5.5353892,5025315900,0,SA5023072582
-0.2314914,North Industrial Area,5.5855139,SA5026530809,1,
-0.2774571,ACP Junction,5.683924,SA1986177611,1,
-0.1819719,Afridom,5.5650387,5024762424,0,SA4995054809
-0.2083755,PIWC Accra,5.5744678,5024762425,0,SA5024762425
-0.2087571,Bayport,5.5760332,5024762426,0,SA5024762426
-0.1308059,Curve,5.5957384,5028483804,0,SA5028483804
-0.1823144,SSNIT,5.5630077,5024762423,0,SA5024762423
-0.0122552,Community 9,5.6789812,4400503912,0,SA4400503912
-0.2355699,Laskia,5.5563944,5025015474,0,SA5025015474
-0.131002,Rasta,5.5850886,5028483805,0,SA5028483805
-0.2465146,Flamingo,5.5580445,5025015471,0,SA4996742719
-0.2372041,Great Lamptey,5.5567781,5025015473,0,SA5025015473
-0.240765,Zongo Junction,5.5575898,5025015472,0,SA4980974735
-0.2091355,Bakery,5.5880695,5039895713,0,SA5039895713
-0.2077618,Five five,5.5899988,5039895712,0,SA5036738894
-0.1819222,Zenith,5.5653136,5033271032,0,SA5033271032
-0.2078076,Prempeh,5.5923472,5039895710,0,SA5039895710
-0.2142318,Circle,5.5731446,5039895716,0,SA3109291911
-0.2129838,Roman Junction,5.5851617,5039895715,0,SA5039895715
-0.2362985,Peps,5.5840627,5026603968,0,SA5026603968
-0.2509083,Taifa Post Office,5.6511867,5038728623,0,SA5038728623
-0.2507863,No way,5.6526566,5038728622,0,SA5038728622
-0.2521579,SDA,5.6564006,5038728621,0,SA5038728621
-0.1781459,Okponglo,5.6396084,4752602021,0,SA4752602021
-0.2861767,Mallam Junction,5.5690758,4740682125,0,SA4462281289
-0.1410868,Goil,5.5796773,SA5010786351,1,
-0.2346815,Mangoase,5.5802879,5026603972,0,SA5026603972
-0.2003886,Bayere Junction,5.6113178,5047020128,0,SA5047020128
-0.2350597,St. Johns,5.5822919,5026603970,0,SA5026603970
-0.2354614,Been to,5.5814187,5026603971,0,SA5026603971
-0.2356854,Five Five,5.57281,5026603976,0,SA5026603976
-0.2980681,Washing Base,5.6402947,SA5041783472,1,
-0.2970056,Omanjor Main station,5.6388414,SA5041783471,1,
-0.2935256,School Junction,5.6367199,SA5041783470,1,
-0.245219,Nii Boi Town Junction,5.6082043,4980841287,0,SA4980841287
-0.2481677,Abeka Lapaz,5.6072824,4980841285,0,SA4980841285
-0.1971293,Alaska,5.5862518,SA5030650717,1,
-0.225585,Tesano Police Station,5.6031436,SA5024785674,1,
-0.2228491,Korle-Bu Barber,5.5368763,5022509202,0,SA5013078302
-0.2349533,Abeka Bcos Junction,5.598944,SA4994957018,1,
-0.2646296,Emmanuel Presby,5.5484033,5000996583,0,SA5000996583
-0.0792992,Texpo,5.6254631,4990644971,0,SA4990644971
-0.2420182,Central University,5.5662267,5111702007,0,SA5027303266
-0.2423735,Bambolino,5.6087099,4980841288,0,SA4980841288
-0.24051,Lapaz Market,5.6090177,4980841289,0,SA4980841289
-0.3008247,Chop bar,5.7087008,5020102837,0,SA5020102837
-0.2397776,Mile 7,5.633939,5020102836,0,SA5020021368
-0.2348668,Neoplan,5.6263077,5020102835,0,SA5020021370
-0.2480149,New Fadama,5.6000091,SA5026329347,1,
-0.2294949,Achimota Old Station,5.6154576,5020102833,0,SA5020021372
-0.2229509,Abofu,5.6139906,2917277220,0,SA2917277220
-0.1451528,Regimanuel,5.562487,5054759307,0,SA5054694247
-0.2366063,Dome Crossing,5.6476487,4990423850,0,SA4990252722
-0.3143962,Macedonia,5.7362667,5020102839,0,SA5020102839
-0.2894265,Mallam,5.5753595,SA5110119199,1,
-0.2439343,Video City,5.5467781,5045353360,0,SA5045353360
-0.2438196,Lotto Kiosk,5.5479323,5045353361,0,SA5045353361
-0.2603914,Tabora Number 4,5.6088704,SA5024610769,1,
-0.2611895,Tabora Number 5,5.6103886,SA5024610768,1,
-0.2438623,First Junction,5.5531498,5045353364,0,SA5045353364
-0.2370463,Mamprobi Post Office,5.5338358,5022509205,0,SA5022509205
-0.2626165,Tabora Asoredanho,5.6214484,SA5024610763,1,
-0.2617657,Star Junction,5.622279,SA5024610762,1,
-0.2619972,Taste,5.6234649,SA5024610761,1,
-0.2373961,Born Again,5.6578362,4990423853,0,SA4990423853
-0.2610552,Tabora Number 6,5.6122106,SA5024610767,1,
-0.260686,Scorpion,5.6157148,SA5024610766,1,
-0.2610403,Tabora Lighthouse,5.6169655,SA5024610765,1,
-0.2618847,Tabora Junction,5.6193489,SA5024610764,1,
-0.2448359,Premier,5.5429921,SA5025249684,1,
-0.2486091,Soko Junction,5.5453241,SA5025249683,1,
-0.2015402,Tema station,5.5480827,5083057446,0,SA5083057446
-0.2587421,Mangoase,5.5941284,SA5027274333,1,
-0.2587949,Official Town,5.5949885,SA5027274332,1,
-0.2597169,Macedonia,5.5910936,SA5027274335,1,
-0.2592586,Blue Kiosk,5.5922352,SA5027274334,1,
-0.2605615,Market,5.5887639,SA5027274336,1,
-0.2454327,School Junction,5.546722,5045403676,0,SA5045353359
-0.2466803,Pentecost,5.5442593,5045403677,0,SA5045353358
-0.2437771,Lotto Kiosk,5.5475191,5045403675,0,SA5045353361
-0.2847954,Antie-Eku Pallas Town,5.6126691,5022982310,0,SA5022982310
-0.2832786,Junction,5.6117364,5022982311,0,SA5022982311
-0.2756026,Add a name to the stop with JungleBus app,5.6058022,5022982312,0,SA5022982312
-0.2689553,Goil,5.5935897,5022982313,0,SA5022982313
-0.2283981,Mantse 2nd gate,5.5762902,SA5064359914,1,
-0.1110698,Police Station,5.5765482,SA5054759314,1,
-0.2036896,Ebony,5.6051616,4980841297,0,SA4980841297
-0.2467918,Adonteng,5.5427908,5045403678,0,SA5045353357
-0.2477325,Bridge,5.5427119,5045403679,0,SA5045353355
-0.2462315,Bamboi,5.5327788,4997931943,0,SA4997810036
-0.2070102,Dzorwulu Junction,5.6073118,4980841296,0,SA4980841296
-0.253574,205,5.531965,4997931945,0,SA4997810033
-0.2664628,Atomic,5.5272151,4997931944,0,SA4997810029
-0.2561054,Odorkor Police Station,5.5776529,5122881867,0,SA5122854026
-0.2641792,Agege Last Stop,5.529133,4997931946,0,SA2026403679
-0.2397905,Radio Gold,5.5470743,5102155249,0,SA4980974739
-0.2331015,Flat,5.5472933,5104994688,0,SA5102155250
-0.2516826,Abrantie,5.6052237,SA3154428908,1,
-0.1025033,Abotsi Anya,5.5850742,SA5054759318,1,
-0.2311009,Brigde,5.6840378,SA5035532962,1,
-0.2255395,Achimota Overhead,5.6132664,4980841293,0,SA4980841293
-0.2337103,Lotto kiosk,5.6921174,SA5035532960,1,
-0.2319317,Melcom,5.6889417,SA5035532961,1,
-0.1781169,Roundabout,5.5772212,4995095761,0,SA4995054814
-0.2049509,Total,5.6675379,5113124894,0,SA5113124894
-0.2072412,Bridge (Ashongman last stop),5.7007568,SA5113195638,1,
-0.2380742,Asoredanho,5.5841501,5083251759,0,SA5083251759
-0.1885244,Kankudi,5.5947696,4982950472,0,SA4982950472
-0.2516221,T-Junction,5.6269287,5024322030,0,SA5024322030
-0.250239,School Junction,5.6258614,SA5011961069,1,
-0.2365493,ABC Junction,5.6288679,5021041010,0,SA5020021369
-0.2322283,Shalom,5.5312256,4980974748,0,SA4980974748
-0.1766341,Atomic Second,5.6679806,4997071025,0,SA4997071025
-0.2672245,Ofankor Taxi Rank,5.6578716,5021041011,0,SA5021041011
-0.2524811,Junction,5.6528315,5008338675,0,SA5008338675
-0.185181,Culture,5.5934508,4980841299,0,SA4980841299
-0.2387178,Sempe Second,5.5386027,4980974742,0,SA4980974742
-0.2383399,Sempe First,5.5370014,4980974743,0,SA4980974743
-0.2377661,Mamprobi Station,5.5346741,4980974744,0,SA4980974744
-0.2373786,Shell,5.53299,4980974745,0,SA4980974745
-0.237237,Market Junction,5.5321588,4980974746,0,SA4980974746
-0.2003114,Roman Ridge,5.6029353,4980841298,0,SA4980841298
-0.3372154,Twibleoo,5.6416429,5084413302,0,SA5084325653
-0.2580518,Glory Land,5.5782711,5084413303,0,SA5084413303
-0.2047198,Barclays,5.6656167,SA5041138816,1,
-0.2085836,Post Office,5.5422115,SA5023043421,1,
-0.2824024,Abrantie,5.5886559,5084413307,0,SA5051112446
-0.2601827,Waterworks junction,5.5795988,5084413304,0,SA5043353514
-0.252957,Kokompe,5.5799311,5050732580,0,SA5050732580
-0.1713683,Ritz Junction,5.6876395,4997071021,0,SA4997071021
-0.2851295,Awoshie Onyinase,5.5902859,5084413308,0,SA5051112445
-0.2837851,Presby,5.65482,5021041015,0,SA5021004846
-0.2158519,Caprice Juntion,5.5813779,SA5024785675,1,
-0.2461495,Lantemame,5.5265448,5027248836,0,SA5027248836
-0.2374068,Dome Old Station,5.651275,4990423851,0,SA4990252721
-0.1827183,Osu Shell,5.5562606,4995095768,0,SA4995054806
-0.2490648,Pharmacy,5.6239036,5008338672,0,SA5008338672
-0.1796031,Morning Star,5.5734194,4995095762,0,SA4995095762
-0.1804076,Prisons,5.5699664,4995095763,0,SA4995054812
-0.1762675,GIS,5.5814513,4995095760,0,SA4995095760
-0.1726782,Madina Masalachi,5.6791469,4997071022,0,SA4997071022
-0.1821385,Papaye,5.5597486,4995095767,0,SA4995054807
-0.1807361,Police Hospital,5.5679853,4995095764,0,SA4995054811
-0.1811648,Penta Hotel,5.5653643,4995095765,0,SA4995095765
-0.2909531,Duase,5.6310749,5095915262,0,SA5095915262
-0.2167042,Dome Pillar 2,5.6531692,SA5021998662,1,
-0.2218822,Parakuo,5.6418508,SA5021998663,1,
-0.2923282,Sowutuom,5.6311363,5095915263,0,SA5095822093
-0.2428086,Mangoase,5.5480737,SA5102949430,1,
-0.218066,Alajo Junction,5.5905534,5082543203,0,SA5082543203
-0.2167767,Sarbah Junction,5.5952385,5082543202,0,SA5082543202
-0.2145178,Alajo Blue Kiosk,5.5984993,5082543201,0,SA5082543201
-0.212226,Polo Junction,5.598347,5082543200,0,SA5082543200
-0.2788002,Pentecost,5.6227111,5043131246,0,SA5043131246
-0.2759926,Dega,5.6151532,5043131245,0,SA5043051319
-0.275703,Rescue point,5.6138719,5043131244,0,SA5043051320
-0.206208,Paloma,5.5717215,SA4184924189,1,
-0.2750455,Polo,5.6101006,5043131242,0,SA5043131242
-0.2746799,Auntie Aku,5.6080996,5043131241,0,SA5043094922
-0.2744823,Assiamah,5.607149,5043131240,0,SA5043094923
-0.2200199,Cemetary,5.6402781,5037881466,0,SA5037881466
-0.2184201,Village Second,5.6386108,5037881467,0,SA5037881467
-0.2266532,Kay Boat,5.6461155,5037881464,0,SA5037881464
-0.2243714,Vulcanizer,5.6441028,5037881465,0,SA5037881465
0.0012603,Tema Community One Market,5.645189,SA4992880435,1,
-0.0805217,Nungua Market,5.5999174,SA5054767124,1,
-0.2026156,Assemblies,5.6960549,5113124881,0,SA5113124881
-0.2098265,Dworwulu junction,5.5854539,SA5040089799,1,
-0.1986753,Agbogba,5.6919051,5113124883,0,SA5113124883
-0.2004833,Cemetry,5.6940987,5113124882,0,SA5113124882
-0.1959912,School Junction,5.6897516,5113124885,0,SA5113124885
-0.1975027,Fitting Shop,5.690993,5113124884,0,SA5113124884
-0.1943868,God's way,5.6869613,5113124887,0,SA5113124887
-0.1950609,Cold Store,5.6888816,5113124886,0,SA5113124886
-0.201669,ECOMOG,5.6809886,5113124889,0,SA5113124889
-0.2105242,Blue Kiosk,5.6472812,5113195624,0,SA5113124901
-0.2047639,Haatso,5.6673557,5113195627,0,SA5041051499
-0.2083924,Brainy School Junction,5.6548613,5113195626,0,SA5113124898
-0.2140175,CP,5.6157629,5113195623,0,SA4982950478
-0.2065183,Labour Centre,5.5935661,SA5040089797,1,
-0.2935054,Asofan New Station,5.6434386,5058537134,0,SA5021004835
-0.2806421,New Life,5.7192628,SA5024320820,1,
-0.267781,Gyedu Junction,5.6119558,SA4983237020,1,
-0.2462328,Bamboi,5.5328628,4997810036,0,SA4997810036
-0.2483771,USA,5.5322769,4997810035,0,SA4997810035
-0.2511647,Lotto House,5.5324642,4997810034,0,SA4997810034
-0.0820821,Washing Bay,5.6260281,SA4992365329,1,
-0.2549926,Agege,5.5317991,4997810032,0,SA4997810032
-0.2575751,Zone 6,5.5314411,4997810031,0,SA4997810031
-0.2614355,Karikari,5.5309817,4997810030,0,SA4997810030
-0.2046852,Kotobabi Police Station,5.5918437,5082543195,0,SA5036738897
-0.31806,Park,5.6089791,5015015402,0,SA5015015402
-0.2536135,1 plus 1,5.5699995,SA5022186332,1,
-0.1691149,Vulgunizer,5.6231117,SA4992365323,1,
-0.0710647,Traffic,5.6217004,4990644968,0,SA4990644968
-0.2173491,Village First,5.6375643,SA5037881468,1,
-0.2031546,Ebony,5.6022629,5047020124,0,SA4980841297
-0.1970395,Overhead,5.5771783,5079513344,0,SA5079513344
-0.3113924,Sapeiman,5.7257431,5009980412,0,SA5009980412
-0.2756813,Dega Junction,5.615243,SA5015015389,1,
-0.2000659,Sunny FM,5.5703307,SA5030249501,1,
-0.2214446,New Melcom,5.5851866,SA5031288171,1,
-0.2231662,Ghana commercial bank,5.5762195,SA5064405320,1,
-0.2489701,Bridge,5.5263755,5043547850,0,SA5043547850
-0.2540407,Lapaz Community Hospital,5.6088407,SA5015015387,1,
-0.2349948,Down,5.5851152,SA5026603967,1,
-0.236275,Station,5.5852841,SA5026603966,1,
-0.2368888,washing bay,5.5860245,SA5026603965,1,
-0.2980227,Fan-Milk,5.6361894,5051112436,0,SA5051112436
-0.2980638,Junction,5.6348528,5051112437,0,SA5051112437
-0.298078,Azorka Junction,5.633223,5051112438,0,SA5051112438
-0.2980646,Aba ase,5.6291992,5051112439,0,SA5051112439
-0.2302732,Coca Cola,5.6484932,5038307548,0,SA5038307548
-0.2548057,Liberty,5.565211,SA5111784808,1,
-0.2363299,Awonye,5.5826842,SA5026603969,1,
-0.2362985,Peps,5.5840627,SA5026603968,1,
-0.1958124,Presby,5.6139249,5047059647,0,SA5047059647
-0.1974387,Special Ice,5.612501,5047059644,0,SA5047020130
-0.1154929,Tsui Bleoo,5.606019,5028483797,0,SA5028483797
-0.2158977,Arena,5.5452615,5058536170,0,SA5022509198
-0.2133875,Sadisco,5.5756979,5047059648,0,SA5047059648
-0.1550035,Bridge,5.6463234,SA5047108305,1,
-0.2546007,Loso,5.5510243,SA5095971778,1,
-0.2512097,Sukura Market,5.5524034,SA5095971779,1,
-0.1989623,Last Chance,5.6115555,5047020129,0,SA5047020129
-0.2485303,Family Life,5.6224777,4990423838,0,SA4990252734
0.0022573,Site 20,5.6474365,SA3676894839,1,
-0.2484028,High Tension,5.6160195,4990423836,0,SA4710912590
-0.2699562,Tipper,5.5783095,5110140105,0,SA5110119204
-0.2450317,Container,5.612947,4990423834,0,SA4990423834
-0.1716064,Mensvic,5.6370893,SA5047108307,1,
-0.2457398,MTN,5.6094268,4990423833,0,SA4990423833
-0.1216968,Junction,5.5948142,5028483802,0,SA5028483802
-0.2105643,Bridge,5.6451381,5036565839,0,SA5036565839
-0.2099649,1st curve,5.6426671,5036565838,0,SA5036565838
-0.2854341,Mallam Junction,5.5708287,5110140107,0,SA4462281289
-0.2106421,Airways Junction,5.6382956,5036565835,0,SA4981090377
-0.2109272,2nd curve,5.6419199,5036565837,0,SA5036565837
-0.1976165,Roundabout Ridge,5.5599174,SA5031643335,1,
-0.2875078,Abase Mallam,5.5743438,5110140109,0,SA5110119200
-0.1351679,Adringanor Basic School Junction,5.6463924,SA5088569163,1,
-0.194399,ADB House,5.5645354,SA5088569160,1,
-0.1696885,KFC Junction,5.6396348,SA5088569161,1,
-0.2231662,Ghana commercial bank,5.5762195,5064405320,0,SA5064405320
-0.2366296,North Kaneshie,5.5896201,SA5031288172,1,
-0.201056,Roman Ridge 1st,5.6032245,SA5036738902,1,
-0.2505813,Mile 7 T-Junction Top,5.6263015,SA4990423839,1,
-0.245294,Market,5.5958597,5031266298,0,SA5031266298
-0.242534,Point 4 (last stop),5.5953077,5031266299,0,SA5031266299
-0.1979953,Pig Farm,5.5987602,SA5036738901,1,
-0.196729,Gutter,5.5882138,SA5028866873,1,
-0.2961335,School Junction (Omanjor),5.637812,5084834970,0,SA5041737424
-0.2965767,Omanjor,5.6386133,5084834971,0,SA5084834971
-0.2473258,School,5.5986171,5031266296,0,SA5031266296
-0.2453377,Musulley,5.5986871,5031266297,0,SA5031266297
-0.2130455,Kokomlemle,5.576308,5093045161,0,SA5093045161
-0.2748783,Drug store,5.6030183,SA5043131239,1,
-0.2329271,Awotsɛ Kojo,5.5346389,5102949426,0,SA5022509204
-0.024569,Hospital Roundabout Junction,5.6816296,5093488044,0,SA5093488044
-0.2464951,Appiah Danquah,5.5467717,5102949428,0,SA5102949428
-0.2459042,Taxi Rank,5.5467769,5102949429,0,SA5102949429
-0.2790803,Lomnava Junction,5.6311397,SA5041783466,1,
-0.2008325,Nima School Junction,5.5762751,SA5037792707,1,
-0.1807077,Legon First,5.6536077,4972315121,0,SA4972315121
-0.2788954,Awoshie,5.5870425,5041209348,0,SA5041209348
-0.2045797,Barclays,5.6655035,5113124895,0,SA5041138816
-0.1716798,Ritz First,5.6882045,4997374754,0,SA4997374754
-0.2381963,Dome Market,5.642888,SA4990252724,1,
-0.2380801,Fly top,5.6090333,SA5022383976,1,
-0.212581,Over head First Stop,5.5692329,SA5054364801,1,
-0.2414716,Achimota Mall,5.6373745,SA4990252725,1,
-0.2425998,Nii Darko Street,5.595347,SA5031288174,1,
-0.2586568,Tabora Number 3,5.6070688,5050514822,0,SA4983237012
-0.267781,Gyedu Junction,5.6119558,4983237020,0,SA4983237020
-0.2476161,JB Spot,5.531242,SA4998004818,1,
-0.1740477,Accra Mall,5.6227677,SA3045917876,1,
-0.1989623,Last Chance,5.6115555,SA5047020129,1,
-0.0227042,Hospital Roundabout,5.6785468,5097648854,0,SA5097648854
-0.0199458,Community 9,5.6716923,5097648855,0,SA5097648855
-0.1747326,Accra Mall Roundabout,5.6220398,SA3045917870,1,
-0.2839014,Mensah Addo,5.6333979,SA5041737428,1,
-0.2906157,Junction,5.6359516,SA5041737427,1,
-0.2925899,Old Station,5.6363293,SA5041737426,1,
-0.2938327,Transformer (Omanjor),5.6368643,SA5041737425,1,
-0.2959906,School Junction (Omanjor),5.6377546,SA5041737424,1,
-0.2965332,Omanjor New Station,5.638648,SA5041737423,1,
-0.2980054,Dwenewoho Last Stop,5.645167,SA5041737422,1,
-0.2978919,Omanjor,5.6488146,SA5041737421,1,
-0.2130924,Overhead Second Stop,5.5711445,SA5054364800,1,
-0.2263402,Mortuary,5.5431598,5013113666,0,SA5013078304
-0.2177288,Galloway,5.5477778,5083198037,0,SA5082993455
-0.2310193,Total,5.5581698,5013113665,0,SA5013078306
-0.1208416,Lekma Hospital,5.6023091,5028671597,0,SA5028483800
-0.1216973,Junction,5.5949697,5028671596,0,SA5028483802
-0.1311575,Hotel,5.5920728,5028671595,0,SA5028671595
-0.1311761,Rasta,5.5862527,5028671594,0,SA5028483805
-0.1323806,Junction,5.5669273,5028671593,0,SA5028671593
-0.1391877,Telephone,5.5645376,5028671592,0,SA5028671592
-0.14122,Total,5.5641225,5028671591,0,SA5028671591
-0.1670759,Veterinary,5.5568449,5028671590,0,SA5028483808
-0.2476115,Alhaji Junction,5.531201,4998045794,0,SA4998045794
-0.2357227,Orgle Road,5.57735,SA5039935859,1,
-0.1449292,Regimanuel,5.562259,5054694247,0,SA5054694247
-0.1434519,T-Junction,5.5631646,5054694246,0,SA5054694246
-0.0953075,KICC,5.6541208,SA5007828435,1,
-0.1317983,Bush Road,5.5663851,5054694244,0,SA5054694244
-0.0290049,Ashaiman Traffic Junction,5.6864849,SA5007828433,1,
-0.1238144,Second Gate,5.5685327,5054694242,0,SA5054694242
-0.1177646,Next Door,5.570559,5054694241,0,SA5054694241
-0.109828,Laskala,5.5780252,5054694240,0,SA5054694240
-0.2661663,Rasta Junction,5.6113365,5050667453,0,SA4983237019
-0.2022434,Asore Junction,5.6016833,SA5047020123,1,
-0.1514771,Dreamland,5.5586963,5054694249,0,SA5054694249
-0.1490217,Alonte Bar,5.5596641,5054694248,0,SA5054694248
-0.3130031,Add a name to the stop with JungleBus app,5.732165,SA5009934983,1,
-0.3159991,Kontunse,5.7416858,SA5009934982,1,
-0.2131134,Shell - Accra,5.5412161,5123201415,0,SA5123201415
-0.2378979,Dansoman Trotro Station,5.5635742,5027303263,0,SA5027303263
-0.3033951,Puma,5.7106194,SA5009934986,1,
-0.3084731,Shikpontele,5.7182617,SA5009934985,1,
-0.3124036,Macedonia,5.7299805,SA5009934984,1,
-0.3549787,School Junction,5.741362,SA5009934989,1,
-0.3568133,Kotokou,5.7401072,SA5009934988,1,
-0.3481346,Bortianor,5.5474959,4740601929,0,SA4600181749
-0.3559126,Mile Eleven,5.5508216,4740601928,0,SA4740601928
-0.2008508,Vulcanizer,5.611814,SA5047020127,1,
-0.3530739,Ayigbe Town,5.549634,SA5008726864,1,
-0.2539324,Filling Station,5.5591365,5111790654,0,SA5111790654
-0.1710339,Adenta Barrier,5.7058466,SA4400481895,1,
-0.2498154,Presby,5.5888854,SA5087397764,1,
-0.1837006,Last stop,5.5533493,5033271029,0,SA5033271029
-0.2363299,Awonye,5.5826842,5026603969,0,SA5026603969
-0.2645958,King Solomon,5.5552515,5000996585,0,SA5000996585
-0.2604443,Dansoman First Stop,5.5604364,5000996586,0,SA5000996586
-0.2602309,Dansoman Polyclinic,5.5612946,5000996587,0,SA5000996587
